Consequent,Antecedent,Supp,Conf,Lift
N_WA,"('very good_LE', 'standard_H', 'N_P')",0.111,0.833,0.974
N_WA,"('very good_LE', 'standard_H')",0.114,0.835,0.976
N_P,"('very good_LE', 'standard_H')",0.133,0.976,0.997
N_P,"('very good_LE', 'intensive_H', 'N_L', 'N_WA')",0.117,0.97,0.991
N_WA,"('very good_LE', 'intensive_H', 'N_L', 'N_P')",0.117,0.825,0.964
N_L,"('very good_LE', 'intensive_H', 'N_WA', 'N_P')",0.117,0.726,0.952
intensive_H,"('very good_LE', 'N_L', 'N_WA', 'N_P')",0.117,0.516,1.027
N_WA,"('very good_LE', 'intensive_H', 'N_L')",0.12,0.823,0.962
N_L,"('very good_LE', 'intensive_H', 'N_WA')",0.12,0.732,0.96
intensive_H,"('very good_LE', 'N_L', 'N_WA')",0.12,0.517,1.03
N_P,"('very good_LE', 'intensive_H', 'N_L')",0.141,0.968,0.989
N_L,"('very good_LE', 'intensive_H', 'N_P')",0.141,0.753,0.989
intensive_H,"('very good_LE', 'N_L', 'N_P')",0.141,0.518,1.031
N_L,"('very good_LE', 'intensive_H')",0.146,0.759,0.996
intensive_H,"('very good_LE', 'N_L')",0.146,0.52,1.036
N_P,"('very good_LE', 'intensive_H', 'N_WA')",0.161,0.978,0.999
N_WA,"('very good_LE', 'intensive_H', 'N_P')",0.161,0.856,1.001
intensive_H,"('very good_LE', 'N_WA', 'N_P')",0.161,0.591,1.177
N_WA,"('very good_LE', 'intensive_H')",0.164,0.854,0.998
intensive_H,"('very good_LE', 'N_WA')",0.164,0.59,1.175
N_P,"('very good_LE', 'intensive_H')",0.188,0.975,0.997
intensive_H,"('very good_LE', 'N_P')",0.188,0.585,1.164
intensive_H,"('very good_LE',)",0.192,0.585,1.164
N_P,"('very good_LE', 'N_L', 'N_WA')",0.226,0.972,0.994
N_WA,"('very good_LE', 'N_L', 'N_P')",0.226,0.828,0.968
N_L,"('very good_LE', 'N_WA', 'N_P')",0.226,0.832,1.092
N_WA,"('very good_LE', 'N_L')",0.232,0.828,0.968
N_L,"('very good_LE', 'N_WA')",0.232,0.835,1.096
N_P,"('very good_LE', 'N_L')",0.273,0.972,0.993
N_L,"('very good_LE', 'N_P')",0.273,0.851,1.116
N_L,"('very good_LE',)",0.281,0.853,1.12
N_P,"('very good_LE', 'N_WA')",0.272,0.976,0.998
N_WA,"('very good_LE', 'N_P')",0.272,0.847,0.99
N_WA,"('very good_LE',)",0.278,0.846,0.989
N_P,"('very good_LE',)",0.321,0.975,0.997
N_P,"('medium_SL', '3_T', 'medium_S', 'standard_H', 'N_WA')",0.057,0.986,1.008
N_WA,"('medium_SL', '3_T', 'medium_S', 'standard_H', 'N_P')",0.057,0.894,1.045
standard_H,"('medium_SL', '3_T', 'medium_S', 'N_WA', 'N_P')",0.057,0.743,1.492
3_T,"('medium_SL', 'medium_S', 'standard_H', 'N_WA', 'N_P')",0.057,0.644,1.498
medium_SL,"('3_T', 'medium_S', 'standard_H', 'N_WA', 'N_P')",0.057,0.612,1.618
N_WA,"('medium_SL', '3_T', 'medium_S', 'standard_H')",0.058,0.894,1.046
standard_H,"('medium_SL', '3_T', 'medium_S', 'N_WA')",0.058,0.742,1.491
3_T,"('medium_SL', 'medium_S', 'standard_H', 'N_WA')",0.058,0.639,1.488
medium_SL,"('3_T', 'medium_S', 'standard_H', 'N_WA')",0.058,0.608,1.607
N_P,"('medium_SL', '3_T', 'medium_S', 'standard_H')",0.064,0.987,1.008
standard_H,"('medium_SL', '3_T', 'medium_S', 'N_P')",0.064,0.724,1.455
3_T,"('medium_SL', 'medium_S', 'standard_H', 'N_P')",0.064,0.635,1.478
medium_SL,"('3_T', 'medium_S', 'standard_H', 'N_P')",0.064,0.596,1.578
standard_H,"('medium_SL', '3_T', 'medium_S')",0.064,0.723,1.452
3_T,"('medium_SL', 'medium_S', 'standard_H')",0.064,0.63,1.467
medium_SL,"('3_T', 'medium_S', 'standard_H')",0.064,0.592,1.567
N_P,"('medium_SL', '3_T', 'medium_S', 'N_L')",0.052,0.979,1.0
N_L,"('medium_SL', '3_T', 'medium_S', 'N_P')",0.052,0.589,0.773
N_L,"('medium_SL', '3_T', 'medium_S')",0.053,0.592,0.777
N_P,"('medium_SL', '3_T', 'medium_S', 'N_WA')",0.076,0.985,1.007
N_WA,"('medium_SL', '3_T', 'medium_S', 'N_P')",0.076,0.872,1.019
3_T,"('medium_SL', 'medium_S', 'N_WA', 'N_P')",0.076,0.567,1.321
medium_SL,"('3_T', 'medium_S', 'N_WA', 'N_P')",0.076,0.506,1.34
N_WA,"('medium_SL', '3_T', 'medium_S')",0.078,0.871,1.018
3_T,"('medium_SL', 'medium_S', 'N_WA')",0.078,0.563,1.312
medium_SL,"('3_T', 'medium_S', 'N_WA')",0.078,0.5,1.323
N_P,"('medium_SL', '3_T', 'medium_S')",0.088,0.984,1.006
3_T,"('medium_SL', 'medium_S', 'N_P')",0.088,0.564,1.314
3_T,"('medium_SL', 'medium_S')",0.089,0.559,1.302
N_P,"('medium_SL', '3_T', 'low_S', 'standard_H', 'N_WA')",0.082,0.994,1.016
N_WA,"('medium_SL', '3_T', 'low_S', 'standard_H', 'N_P')",0.082,0.913,1.067
standard_H,"('medium_SL', '3_T', 'low_S', 'N_WA', 'N_P')",0.082,0.8,1.607
low_S,"('medium_SL', '3_T', 'standard_H', 'N_WA', 'N_P')",0.082,0.558,1.145
3_T,"('medium_SL', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.082,0.718,1.672
medium_SL,"('3_T', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.082,0.663,1.754
N_WA,"('medium_SL', '3_T', 'low_S', 'standard_H')",0.082,0.911,1.065
standard_H,"('medium_SL', '3_T', 'low_S', 'N_WA')",0.082,0.801,1.609
low_S,"('medium_SL', '3_T', 'standard_H', 'N_WA')",0.082,0.555,1.139
3_T,"('medium_SL', 'low_S', 'standard_H', 'N_WA')",0.082,0.717,1.668
medium_SL,"('3_T', 'low_S', 'standard_H', 'N_WA')",0.082,0.66,1.747
N_P,"('medium_SL', '3_T', 'low_S', 'standard_H')",0.09,0.993,1.014
standard_H,"('medium_SL', '3_T', 'low_S', 'N_P')",0.09,0.787,1.581
low_S,"('medium_SL', '3_T', 'standard_H', 'N_P')",0.09,0.552,1.131
3_T,"('medium_SL', 'low_S', 'standard_H', 'N_P')",0.09,0.7,1.63
medium_SL,"('3_T', 'low_S', 'standard_H', 'N_P')",0.09,0.643,1.701
standard_H,"('medium_SL', '3_T', 'low_S')",0.09,0.785,1.578
low_S,"('medium_SL', '3_T', 'standard_H')",0.09,0.549,1.126
3_T,"('medium_SL', 'low_S', 'standard_H')",0.09,0.698,1.626
medium_SL,"('3_T', 'low_S', 'standard_H')",0.09,0.641,1.695
N_P,"('medium_SL', '3_T', 'low_S', 'N_L')",0.051,0.99,1.011
N_P,"('medium_SL', '3_T', 'low_S', 'N_WA')",0.102,0.995,1.017
N_WA,"('medium_SL', '3_T', 'low_S', 'N_P')",0.102,0.898,1.05
low_S,"('medium_SL', '3_T', 'N_WA', 'N_P')",0.102,0.536,1.1
3_T,"('medium_SL', 'low_S', 'N_WA', 'N_P')",0.102,0.639,1.487
medium_SL,"('3_T', 'low_S', 'N_WA', 'N_P')",0.102,0.555,1.469
N_WA,"('medium_SL', '3_T', 'low_S')",0.103,0.894,1.045
low_S,"('medium_SL', '3_T', 'N_WA')",0.103,0.533,1.093
3_T,"('medium_SL', 'low_S', 'N_WA')",0.103,0.637,1.482
medium_SL,"('3_T', 'low_S', 'N_WA')",0.103,0.554,1.464
N_P,"('medium_SL', '3_T', 'low_S')",0.114,0.991,1.012
low_S,"('medium_SL', '3_T', 'N_P')",0.114,0.528,1.082
3_T,"('medium_SL', 'low_S', 'N_P')",0.114,0.618,1.439
medium_SL,"('3_T', 'low_S', 'N_P')",0.114,0.538,1.424
low_S,"('medium_SL', '3_T')",0.115,0.525,1.077
3_T,"('medium_SL', 'low_S')",0.115,0.617,1.436
medium_SL,"('3_T', 'low_S')",0.115,0.538,1.423
N_P,"('medium_SL', '3_T', 'standard_H', 'N_L', 'N_WA')",0.051,0.979,1.001
N_WA,"('medium_SL', '3_T', 'standard_H', 'N_L', 'N_P')",0.051,0.817,0.955
standard_H,"('medium_SL', '3_T', 'N_L', 'N_WA', 'N_P')",0.051,0.541,1.087
N_WA,"('medium_SL', '3_T', 'standard_H', 'N_L')",0.052,0.819,0.958
standard_H,"('medium_SL', '3_T', 'N_L', 'N_WA')",0.052,0.544,1.093
N_P,"('medium_SL', '3_T', 'standard_H', 'N_L')",0.062,0.982,1.003
standard_H,"('medium_SL', '3_T', 'N_L', 'N_P')",0.062,0.543,1.091
standard_H,"('medium_SL', '3_T', 'N_L')",0.063,0.543,1.09
N_P,"('medium_SL', '3_T', 'standard_H', 'N_WA')",0.146,0.989,1.01
N_WA,"('medium_SL', '3_T', 'standard_H', 'N_P')",0.146,0.902,1.054
standard_H,"('medium_SL', '3_T', 'N_WA', 'N_P')",0.146,0.768,1.543
3_T,"('medium_SL', 'standard_H', 'N_WA', 'N_P')",0.146,0.674,1.569
medium_SL,"('3_T', 'standard_H', 'N_WA', 'N_P')",0.146,0.634,1.678
N_WA,"('medium_SL', '3_T', 'standard_H')",0.148,0.901,1.054
standard_H,"('medium_SL', '3_T', 'N_WA')",0.148,0.769,1.545
3_T,"('medium_SL', 'standard_H', 'N_WA')",0.148,0.67,1.561
medium_SL,"('3_T', 'standard_H', 'N_WA')",0.148,0.631,1.668
N_P,"('medium_SL', '3_T', 'standard_H')",0.162,0.988,1.01
standard_H,"('medium_SL', '3_T', 'N_P')",0.162,0.753,1.512
3_T,"('medium_SL', 'standard_H', 'N_P')",0.162,0.661,1.538
medium_SL,"('3_T', 'standard_H', 'N_P')",0.162,0.616,1.629
standard_H,"('medium_SL', '3_T')",0.164,0.751,1.509
3_T,"('medium_SL', 'standard_H')",0.164,0.656,1.528
medium_SL,"('3_T', 'standard_H')",0.164,0.612,1.619
N_P,"('medium_SL', '3_T', 'intensive_H', 'N_L')",0.052,0.981,1.003
N_L,"('medium_SL', '3_T', 'intensive_H', 'N_P')",0.052,0.976,1.281
N_L,"('medium_SL', '3_T', 'intensive_H')",0.053,0.977,1.282
N_P,"('medium_SL', '3_T', 'intensive_H')",0.053,0.982,1.003
N_P,"('medium_SL', '3_T', 'N_L', 'N_WA')",0.094,0.985,1.007
N_WA,"('medium_SL', '3_T', 'N_L', 'N_P')",0.094,0.82,0.959
N_WA,"('medium_SL', '3_T', 'N_L')",0.095,0.817,0.955
N_P,"('medium_SL', '3_T', 'N_L')",0.114,0.982,1.003
N_L,"('medium_SL', '3_T', 'N_P')",0.114,0.529,0.694
N_L,"('medium_SL', '3_T')",0.116,0.531,0.697
N_P,"('medium_SL', '3_T', 'N_WA')",0.191,0.99,1.011
N_WA,"('medium_SL', '3_T', 'N_P')",0.191,0.884,1.033
3_T,"('medium_SL', 'N_WA', 'N_P')",0.191,0.594,1.383
medium_SL,"('3_T', 'N_WA', 'N_P')",0.191,0.525,1.389
N_WA,"('medium_SL', '3_T')",0.193,0.881,1.03
3_T,"('medium_SL', 'N_WA')",0.193,0.59,1.374
medium_SL,"('3_T', 'N_WA')",0.193,0.521,1.378
N_P,"('medium_SL', '3_T')",0.216,0.987,1.008
3_T,"('medium_SL', 'N_P')",0.216,0.583,1.358
medium_SL,"('3_T', 'N_P')",0.216,0.513,1.357
3_T,"('medium_SL',)",0.219,0.579,1.347
medium_SL,"('3_T',)",0.219,0.509,1.347
N_P,"('medium_SL', 'medium_S', 'standard_H', 'N_L', 'N_WA')",0.053,0.971,0.992
N_WA,"('medium_SL', 'medium_S', 'standard_H', 'N_L', 'N_P')",0.053,0.844,0.987
N_L,"('medium_SL', 'medium_S', 'standard_H', 'N_WA', 'N_P')",0.053,0.606,0.795
standard_H,"('medium_SL', 'medium_S', 'N_L', 'N_WA', 'N_P')",0.053,0.547,1.098
N_WA,"('medium_SL', 'medium_S', 'standard_H', 'N_L')",0.055,0.845,0.987
N_L,"('medium_SL', 'medium_S', 'standard_H', 'N_WA')",0.055,0.611,0.802
standard_H,"('medium_SL', 'medium_S', 'N_L', 'N_WA')",0.055,0.548,1.101
N_P,"('medium_SL', 'medium_S', 'standard_H', 'N_L')",0.063,0.971,0.992
N_L,"('medium_SL', 'medium_S', 'standard_H', 'N_P')",0.063,0.633,0.831
standard_H,"('medium_SL', 'medium_S', 'N_L', 'N_P')",0.063,0.544,1.092
N_L,"('medium_SL', 'medium_S', 'standard_H')",0.065,0.638,0.837
standard_H,"('medium_SL', 'medium_S', 'N_L')",0.065,0.543,1.09
N_P,"('medium_SL', 'medium_S', 'standard_H', 'N_WA')",0.088,0.979,1.001
N_WA,"('medium_SL', 'medium_S', 'standard_H', 'N_P')",0.088,0.882,1.031
standard_H,"('medium_SL', 'medium_S', 'N_WA', 'N_P')",0.088,0.655,1.315
N_WA,"('medium_SL', 'medium_S', 'standard_H')",0.09,0.882,1.031
standard_H,"('medium_SL', 'medium_S', 'N_WA')",0.09,0.654,1.315
N_P,"('medium_SL', 'medium_S', 'standard_H')",0.1,0.979,1.0
standard_H,"('medium_SL', 'medium_S', 'N_P')",0.1,0.644,1.293
standard_H,"('medium_SL', 'medium_S')",0.102,0.641,1.288
N_P,"('medium_SL', 'medium_S', 'intensive_H', 'N_L')",0.053,0.967,0.988
N_L,"('medium_SL', 'medium_S', 'intensive_H', 'N_P')",0.053,0.959,1.259
N_L,"('medium_SL', 'medium_S', 'intensive_H')",0.055,0.96,1.26
N_P,"('medium_SL', 'medium_S', 'intensive_H')",0.055,0.969,0.99
N_P,"('medium_SL', 'medium_S', 'N_L', 'N_WA')",0.098,0.973,0.995
N_WA,"('medium_SL', 'medium_S', 'N_L', 'N_P')",0.098,0.84,0.982
N_L,"('medium_SL', 'medium_S', 'N_WA', 'N_P')",0.098,0.726,0.952
N_WA,"('medium_SL', 'medium_S', 'N_L')",0.1,0.836,0.978
N_L,"('medium_SL', 'medium_S', 'N_WA')",0.1,0.729,0.957
N_P,"('medium_SL', 'medium_S', 'N_L')",0.116,0.969,0.991
N_L,"('medium_SL', 'medium_S', 'N_P')",0.116,0.749,0.983
N_L,"('medium_SL', 'medium_S')",0.12,0.754,0.989
N_P,"('medium_SL', 'medium_S', 'N_WA')",0.135,0.979,1.0
N_WA,"('medium_SL', 'medium_S', 'N_P')",0.135,0.867,1.014
N_WA,"('medium_SL', 'medium_S')",0.138,0.864,1.01
N_P,"('medium_SL', 'medium_S')",0.155,0.975,0.997
N_P,"('medium_SL', 'low_S', 'standard_H', 'N_L', 'N_WA')",0.053,0.989,1.01
N_WA,"('medium_SL', 'low_S', 'standard_H', 'N_L', 'N_P')",0.053,0.823,0.963
standard_H,"('medium_SL', 'low_S', 'N_L', 'N_WA', 'N_P')",0.053,0.552,1.108
N_WA,"('medium_SL', 'low_S', 'standard_H', 'N_L')",0.054,0.823,0.962
standard_H,"('medium_SL', 'low_S', 'N_L', 'N_WA')",0.054,0.553,1.111
N_P,"('medium_SL', 'low_S', 'standard_H', 'N_L')",0.065,0.989,1.01
N_L,"('medium_SL', 'low_S', 'standard_H', 'N_P')",0.065,0.504,0.662
standard_H,"('medium_SL', 'low_S', 'N_L', 'N_P')",0.065,0.548,1.102
N_L,"('medium_SL', 'low_S', 'standard_H')",0.065,0.505,0.663
standard_H,"('medium_SL', 'low_S', 'N_L')",0.065,0.548,1.1
N_P,"('medium_SL', 'low_S', 'standard_H', 'N_WA')",0.114,0.992,1.013
N_WA,"('medium_SL', 'low_S', 'standard_H', 'N_P')",0.114,0.89,1.04
standard_H,"('medium_SL', 'low_S', 'N_WA', 'N_P')",0.114,0.711,1.429
low_S,"('medium_SL', 'standard_H', 'N_WA', 'N_P')",0.114,0.524,1.074
medium_SL,"('low_S', 'standard_H', 'N_WA', 'N_P')",0.114,0.546,1.445
N_WA,"('medium_SL', 'low_S', 'standard_H')",0.115,0.888,1.038
standard_H,"('medium_SL', 'low_S', 'N_WA')",0.115,0.712,1.43
low_S,"('medium_SL', 'standard_H', 'N_WA')",0.115,0.52,1.065
medium_SL,"('low_S', 'standard_H', 'N_WA')",0.115,0.545,1.443
N_P,"('medium_SL', 'low_S', 'standard_H')",0.128,0.99,1.012
standard_H,"('medium_SL', 'low_S', 'N_P')",0.128,0.695,1.396
low_S,"('medium_SL', 'standard_H', 'N_P')",0.128,0.521,1.068
medium_SL,"('low_S', 'standard_H', 'N_P')",0.128,0.528,1.396
standard_H,"('medium_SL', 'low_S')",0.129,0.694,1.394
low_S,"('medium_SL', 'standard_H')",0.129,0.516,1.059
medium_SL,"('low_S', 'standard_H')",0.129,0.527,1.395
N_P,"('medium_SL', 'low_S', 'intensive_H', 'N_L')",0.053,0.985,1.007
N_L,"('medium_SL', 'low_S', 'intensive_H', 'N_P')",0.053,0.944,1.239
N_L,"('medium_SL', 'low_S', 'intensive_H')",0.054,0.945,1.24
N_P,"('medium_SL', 'low_S', 'intensive_H')",0.056,0.986,1.007
N_P,"('medium_SL', 'low_S', 'N_L', 'N_WA')",0.096,0.991,1.013
N_WA,"('medium_SL', 'low_S', 'N_L', 'N_P')",0.096,0.819,0.957
N_L,"('medium_SL', 'low_S', 'N_WA', 'N_P')",0.096,0.602,0.79
N_WA,"('medium_SL', 'low_S', 'N_L')",0.097,0.815,0.953
N_L,"('medium_SL', 'low_S', 'N_WA')",0.097,0.602,0.791
N_P,"('medium_SL', 'low_S', 'N_L')",0.118,0.987,1.009
N_L,"('medium_SL', 'low_S', 'N_P')",0.118,0.639,0.838
N_L,"('medium_SL', 'low_S')",0.119,0.64,0.84
N_P,"('medium_SL', 'low_S', 'N_WA')",0.16,0.993,1.014
N_WA,"('medium_SL', 'low_S', 'N_P')",0.16,0.869,1.016
N_WA,"('medium_SL', 'low_S')",0.161,0.866,1.012
N_P,"('medium_SL', 'low_S')",0.184,0.989,1.01
N_P,"('medium_SL', 'standard_H', 'N_L', 'N_WA')",0.119,0.975,0.996
N_WA,"('medium_SL', 'standard_H', 'N_L', 'N_P')",0.119,0.833,0.974
N_L,"('medium_SL', 'standard_H', 'N_WA', 'N_P')",0.119,0.546,0.717
standard_H,"('medium_SL', 'N_L', 'N_WA', 'N_P')",0.119,0.547,1.099
N_WA,"('medium_SL', 'standard_H', 'N_L')",0.122,0.832,0.973
N_L,"('medium_SL', 'standard_H', 'N_WA')",0.122,0.551,0.723
standard_H,"('medium_SL', 'N_L', 'N_WA')",0.122,0.549,1.102
N_P,"('medium_SL', 'standard_H', 'N_L')",0.142,0.974,0.995
N_L,"('medium_SL', 'standard_H', 'N_P')",0.142,0.58,0.761
standard_H,"('medium_SL', 'N_L', 'N_P')",0.142,0.545,1.095
N_L,"('medium_SL', 'standard_H')",0.146,0.584,0.767
standard_H,"('medium_SL', 'N_L')",0.146,0.545,1.095
N_P,"('medium_SL', 'standard_H', 'N_WA')",0.217,0.983,1.005
N_WA,"('medium_SL', 'standard_H', 'N_P')",0.217,0.884,1.034
standard_H,"('medium_SL', 'N_WA', 'N_P')",0.217,0.677,1.36
medium_SL,"('standard_H', 'N_WA', 'N_P')",0.217,0.521,1.379
N_WA,"('medium_SL', 'standard_H')",0.221,0.883,1.032
standard_H,"('medium_SL', 'N_WA')",0.221,0.677,1.36
medium_SL,"('standard_H', 'N_WA')",0.221,0.519,1.374
N_P,"('medium_SL', 'standard_H')",0.246,0.982,1.003
standard_H,"('medium_SL', 'N_P')",0.246,0.664,1.334
medium_SL,"('standard_H', 'N_P')",0.246,0.504,1.333
standard_H,"('medium_SL',)",0.25,0.662,1.33
medium_SL,"('standard_H',)",0.25,0.503,1.33
N_P,"('medium_SL', 'intensive_H', 'N_L', 'N_WA')",0.098,0.981,1.002
N_WA,"('medium_SL', 'intensive_H', 'N_L', 'N_P')",0.098,0.827,0.967
N_L,"('medium_SL', 'intensive_H', 'N_WA', 'N_P')",0.098,0.949,1.245
N_WA,"('medium_SL', 'intensive_H', 'N_L')",0.1,0.82,0.959
N_L,"('medium_SL', 'intensive_H', 'N_WA')",0.1,0.949,1.246
N_P,"('medium_SL', 'intensive_H', 'N_L')",0.119,0.972,0.993
N_L,"('medium_SL', 'intensive_H', 'N_P')",0.119,0.956,1.255
N_L,"('medium_SL', 'intensive_H')",0.122,0.957,1.256
N_P,"('medium_SL', 'intensive_H', 'N_WA')",0.104,0.982,1.003
N_WA,"('medium_SL', 'intensive_H', 'N_P')",0.104,0.834,0.975
N_WA,"('medium_SL', 'intensive_H')",0.106,0.827,0.966
N_P,"('medium_SL', 'intensive_H')",0.124,0.973,0.995
N_P,"('medium_SL', 'N_L', 'N_WA')",0.217,0.977,0.999
N_WA,"('medium_SL', 'N_L', 'N_P')",0.217,0.83,0.971
N_L,"('medium_SL', 'N_WA', 'N_P')",0.217,0.676,0.887
N_WA,"('medium_SL', 'N_L')",0.222,0.827,0.966
N_L,"('medium_SL', 'N_WA')",0.222,0.68,0.892
N_P,"('medium_SL', 'N_L')",0.261,0.973,0.994
N_L,"('medium_SL', 'N_P')",0.261,0.706,0.927
N_L,"('medium_SL',)",0.268,0.71,0.932
N_P,"('medium_SL', 'N_WA')",0.321,0.983,1.004
N_WA,"('medium_SL', 'N_P')",0.321,0.867,1.014
N_WA,"('medium_SL',)",0.326,0.864,1.01
N_P,"('medium_SL',)",0.37,0.979,1.0
N_P,"('3_T', 'medium_S', 'high_SL', 'N_L', 'N_WA')",0.069,0.959,0.98
N_WA,"('3_T', 'medium_S', 'high_SL', 'N_L', 'N_P')",0.069,0.842,0.985
N_L,"('3_T', 'medium_S', 'high_SL', 'N_WA', 'N_P')",0.069,0.995,1.306
high_SL,"('3_T', 'medium_S', 'N_L', 'N_WA', 'N_P')",0.069,0.597,1.231
N_WA,"('3_T', 'medium_S', 'high_SL', 'N_L')",0.072,0.839,0.981
N_L,"('3_T', 'medium_S', 'high_SL', 'N_WA')",0.072,0.995,1.306
high_SL,"('3_T', 'medium_S', 'N_L', 'N_WA')",0.072,0.603,1.242
N_P,"('3_T', 'medium_S', 'high_SL', 'N_L')",0.082,0.956,0.977
N_L,"('3_T', 'medium_S', 'high_SL', 'N_P')",0.082,0.996,1.307
high_SL,"('3_T', 'medium_S', 'N_L', 'N_P')",0.082,0.592,1.22
N_L,"('3_T', 'medium_S', 'high_SL')",0.086,0.996,1.307
high_SL,"('3_T', 'medium_S', 'N_L')",0.086,0.598,1.232
N_P,"('3_T', 'medium_S', 'high_SL', 'N_WA')",0.07,0.96,0.981
N_WA,"('3_T', 'medium_S', 'high_SL', 'N_P')",0.07,0.843,0.986
N_WA,"('3_T', 'medium_S', 'high_SL')",0.073,0.84,0.982
N_P,"('3_T', 'medium_S', 'high_SL')",0.083,0.956,0.977
N_P,"('3_T', 'medium_S', 'standard_H', 'N_L', 'N_WA')",0.059,0.972,0.994
N_WA,"('3_T', 'medium_S', 'standard_H', 'N_L', 'N_P')",0.059,0.833,0.974
N_L,"('3_T', 'medium_S', 'standard_H', 'N_WA', 'N_P')",0.059,0.632,0.83
standard_H,"('3_T', 'medium_S', 'N_L', 'N_WA', 'N_P')",0.059,0.505,1.015
N_WA,"('3_T', 'medium_S', 'standard_H', 'N_L')",0.06,0.834,0.975
N_L,"('3_T', 'medium_S', 'standard_H', 'N_WA')",0.06,0.637,0.836
standard_H,"('3_T', 'medium_S', 'N_L', 'N_WA')",0.06,0.503,1.01
N_P,"('3_T', 'medium_S', 'standard_H', 'N_L')",0.07,0.973,0.994
N_L,"('3_T', 'medium_S', 'standard_H', 'N_P')",0.07,0.661,0.868
standard_H,"('3_T', 'medium_S', 'N_L', 'N_P')",0.07,0.506,1.017
N_L,"('3_T', 'medium_S', 'standard_H')",0.072,0.666,0.874
standard_H,"('3_T', 'medium_S', 'N_L')",0.072,0.502,1.008
N_P,"('3_T', 'medium_S', 'standard_H', 'N_WA')",0.093,0.98,1.001
N_WA,"('3_T', 'medium_S', 'standard_H', 'N_P')",0.093,0.872,1.019
standard_H,"('3_T', 'medium_S', 'N_WA', 'N_P')",0.093,0.615,1.236
3_T,"('medium_S', 'standard_H', 'N_WA', 'N_P')",0.093,0.526,1.224
N_WA,"('3_T', 'medium_S', 'standard_H')",0.095,0.872,1.019
standard_H,"('3_T', 'medium_S', 'N_WA')",0.095,0.611,1.228
3_T,"('medium_S', 'standard_H', 'N_WA')",0.095,0.524,1.22
N_P,"('3_T', 'medium_S', 'standard_H')",0.107,0.98,1.001
standard_H,"('3_T', 'medium_S', 'N_P')",0.107,0.606,1.216
3_T,"('medium_S', 'standard_H', 'N_P')",0.107,0.516,1.202
standard_H,"('3_T', 'medium_S')",0.109,0.6,1.206
3_T,"('medium_S', 'standard_H')",0.109,0.515,1.198
N_P,"('3_T', 'medium_S', 'intensive_H', 'N_L', 'N_WA')",0.058,0.963,0.984
N_WA,"('3_T', 'medium_S', 'intensive_H', 'N_L', 'N_P')",0.058,0.836,0.978
N_L,"('3_T', 'medium_S', 'intensive_H', 'N_WA', 'N_P')",0.058,0.99,1.299
N_WA,"('3_T', 'medium_S', 'intensive_H', 'N_L')",0.06,0.831,0.972
N_L,"('3_T', 'medium_S', 'intensive_H', 'N_WA')",0.06,0.99,1.299
N_P,"('3_T', 'medium_S', 'intensive_H', 'N_L')",0.069,0.957,0.978
N_L,"('3_T', 'medium_S', 'intensive_H', 'N_P')",0.069,0.991,1.301
N_L,"('3_T', 'medium_S', 'intensive_H')",0.072,0.992,1.302
N_P,"('3_T', 'medium_S', 'intensive_H', 'N_WA')",0.058,0.964,0.984
N_WA,"('3_T', 'medium_S', 'intensive_H', 'N_P')",0.058,0.838,0.979
N_WA,"('3_T', 'medium_S', 'intensive_H')",0.06,0.833,0.973
N_P,"('3_T', 'medium_S', 'intensive_H')",0.069,0.958,0.978
N_P,"('3_T', 'medium_S', 'N_L', 'N_WA')",0.116,0.968,0.989
N_WA,"('3_T', 'medium_S', 'N_L', 'N_P')",0.116,0.835,0.976
N_L,"('3_T', 'medium_S', 'N_WA', 'N_P')",0.116,0.77,1.011
N_WA,"('3_T', 'medium_S', 'N_L')",0.12,0.833,0.973
N_L,"('3_T', 'medium_S', 'N_WA')",0.12,0.774,1.016
N_P,"('3_T', 'medium_S', 'N_L')",0.139,0.965,0.986
N_L,"('3_T', 'medium_S', 'N_P')",0.139,0.792,1.039
N_L,"('3_T', 'medium_S')",0.144,0.796,1.045
N_P,"('3_T', 'medium_S', 'N_WA')",0.151,0.973,0.995
N_WA,"('3_T', 'medium_S', 'N_P')",0.151,0.858,1.003
N_WA,"('3_T', 'medium_S')",0.155,0.856,1.001
N_P,"('3_T', 'medium_S')",0.176,0.971,0.992
N_P,"('3_T', 'high_SL', 'low_S', 'N_L', 'N_WA')",0.074,0.99,1.012
N_WA,"('3_T', 'high_SL', 'low_S', 'N_L', 'N_P')",0.074,0.842,0.985
N_L,"('3_T', 'high_SL', 'low_S', 'N_WA', 'N_P')",0.074,0.988,1.296
high_SL,"('3_T', 'low_S', 'N_L', 'N_WA', 'N_P')",0.074,0.607,1.25
N_WA,"('3_T', 'high_SL', 'low_S', 'N_L')",0.075,0.842,0.985
N_L,"('3_T', 'high_SL', 'low_S', 'N_WA')",0.075,0.985,1.293
high_SL,"('3_T', 'low_S', 'N_L', 'N_WA')",0.075,0.608,1.253
N_P,"('3_T', 'high_SL', 'low_S', 'N_L')",0.088,0.99,1.012
N_L,"('3_T', 'high_SL', 'low_S', 'N_P')",0.088,0.989,1.298
high_SL,"('3_T', 'low_S', 'N_L', 'N_P')",0.088,0.6,1.236
N_L,"('3_T', 'high_SL', 'low_S')",0.089,0.987,1.295
high_SL,"('3_T', 'low_S', 'N_L')",0.089,0.6,1.236
